product_name,category,normal_price,discount_price,reviews_count,rating,discount%,weighted_average
Pharmalead Black Range Multivitamin 50+ & Green Barely Grass 30veg.caps,"['Βιταμίνες 50+', 'Βιταμίνη Β', 'Βιταμίνη C', 'Βιταμίνη D3', 'Βιταμίνη Ε', 'Πολυβιταμίνες', 'Ψευδάργυρος', 'Χαλκός', 'Multiformula', 'Αντιοξειδωτικά', 'Ανοσοποιητικό', 'Κόπωση & Κούραση', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες Κατάλληλες για Vegan', 'Βιταμίνες Κατάλληλες για Vegetarian']",25.15,16.1,0,0.0,0.36,0.0
Forte Pharma Royal Dynamisant 20Vials x 10ml,"['Βασιλικός Πολτός', 'Υπερτροφές', 'Ανοσοποιητικό', 'Κόπωση & Κούραση', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",29.57,15.97,0,0.0,0.46,0.0
Health Aid Hyaluronic Acid 55mg 30tabs,"['Οστά - Αρθρώσεις', 'Αντιγήρανση - Ομορφιά', 'Βιταμίνες Κατάλληλες για Vegan', 'Συμπληρώματα Υαλουρονικού Οξέος']",28.0,15.96,1,5.0,0.43,3.4
Helenvita D3 2000IU for Adults 60caps,"['Βιταμίνη D3', 'Οστά - Αρθρώσεις', 'Οστεοπόρωση', 'Ανοσοποιητικό', 'Γερά Δόντια', 'Βιταμίνες Κατάλληλες για Vegetarian']",11.9,9.16,0,0.0,0.23,0.0
Krauterhof Ψυκτικό Gel με Αγριοκάστανο & Άρνικα 250ml,"['Θερμαντικές - Αναλγητικές - Μυοχαλαρωτικές Κρέμες', 'Προϊόντα για Αθλητές', 'Κρυοθεραπεία']",7.66,6.43,0,0.0,0.16,0.0
Doctor's Formulas MSM + Vitamin C 60caps,"['Οστά - Αρθρώσεις', 'Βιταμίνες Κατάλληλες για Vegetarian']",15.82,10.6,0,0.0,0.33,0.0
Eva Intima Suplingual Spray Meno-Control 40ml,['Εμμηνόπαυση'],15.87,7.93,1,4.0,0.5,2.8
Ezira LeviaCyst D Food Supplement 14 Sachets,"['Cranberry - Κράνμπερι', 'Ουροποιητικό']",19.9,7.96,0,0.0,0.6,0.0
Pharmaton Geriatriac Cardio 30caps,"['Οστά - Αρθρώσεις', 'Ανοσοποιητικό', 'Μνήμη - Εγκέφαλος', 'Κόπωση & Κούραση', 'Τόνωση Οφθαλμών', 'Καρδιά - Φλέβες - Αγγεία', 'Ω-3 Λιπαρά Οξέα']",15.03,10.52,0,0.0,0.3,0.0
Power of Nature Watermelon Body Detox 20 Effer.tabs,"['Bazaar Aδυνατιστικών', 'Αποτοξίνωση', 'Κατακράτηση Υγρών', 'Αποτοξίνωση Οργανισμού', 'Βιταμίνες Κατάλληλες για Vegan', 'Βιταμίνες με Stevia']",15.9,8.27,1,5.0,0.48,3.4
Algoral Protect Ιατροτεχνολογικό Προϊόν για την Προστασία των Βλεννογόνων του Στομάχου & του Οισοφάγου 20 Sach. x 15gr,['Γαστρεντερικό Σύστημα'],12.78,9.58,0,0.0,0.25,0.0
Health Aid Vitamin E 600iu 60caps,"['Βιταμίνη Ε', 'Καρδιά - Φλέβες - Αγγεία', 'Χοληστερίνη - Τριγλυκερίδια', 'Αντιγήρανση - Ομορφιά', 'Εμμηνόπαυση']",50.0,31.5,0,0.0,0.37,0.0
Sky Premium Life Glucomannan Complex 60tabs,"['Μείωση Όρεξης', 'Βιταμίνες Κατάλληλες για Vegan']",27.6,16.56,0,0.0,0.4,0.0
Natures Plus Resveratrol 125 mg Extended Release Συμπλήρωμα Διατροφής με Ισχυρή Αντιοξειδωτική Δράση 60tabs,"['Αντιοξειδωτικά', 'Βιταμίνες Κατάλληλες για Vegetarian']",49.74,31.78,0,0.0,0.36,0.0
Sky Premium Life Vitamin D3 2200 IU & Vitamin K2 45mcg Συμπλήρωμα Διατροφής με Βιταμίνες D3 & K2 για Γερά Οστά 60tabs,"['Βιταμίνη D3', 'Βιταμίνη K', 'Οστά - Αρθρώσεις', 'Ανοσοποιητικό']",17.4,10.96,5,4.6,0.37,4.76
Lanes Immune & Relief Food Supplement 30caps,"['Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Ανοσοποιητικό', 'Κόπωση & Κούραση']",14.9,4.47,2,5.0,0.7,3.8
Health Aid Calcium Complete 800mg 120tabs,"['Ασβέστιο', 'Οστά - Αρθρώσεις', 'Οστεοπόρωση', 'Γερά Δόντια', 'Βιταμίνες Κατάλληλες για Vegan']",24.6,15.5,3,5.0,0.37,4.2
Bio-Kult Candea 15caps,"['Προβιοτικά - Ομαλή Λειτουργία Εντέρου', 'Γαστρεντερικό Σύστημα']",10.3,5.15,1,5.0,0.5,3.4
Eladiet Jelly Kids Prevent 150ml,"['Σιρόπια Παιδικά', 'Ενίσχυση Ανοσοποιητικού για Παιδιά', 'Βασιλικός Πολτός', 'Ανοσοποιητικό', 'Βιταμίνες για Παιδιά', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής']",15.65,10.33,0,0.0,0.34,0.0
Power of Nature Platinum Range Mourinol 600mg 60 Soft Caps,"['Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Οστά - Αρθρώσεις', 'Ανοσοποιητικό', 'Μνήμη - Εγκέφαλος', 'Τόνωση Οφθαλμών', 'Καρδιά - Φλέβες - Αγγεία', 'Χοληστερίνη - Τριγλυκερίδια', 'Μουρουνέλαιο']",17.2,10.32,0,0.0,0.4,0.0
Now Foods Folic Acid 800mcg With Vitamin B-12 25mcg Διευκολύνει Σημαντικά την Παραγωγή Κυτταρικής Ενέργειας 250tabs,"['Φολικό Οξύ - Φυλλικό Οξύ - Β9', 'Καρδιά - Φλέβες - Αγγεία', 'Αναιμία', 'Βιταμίνες Κατάλληλες για Vegan']",19.75,10.27,1,5.0,0.48,3.4
Cannsun Endora Care MSM Cream with CBD Isolate 100ml,"['Θερμαντικές - Αναλγητικές - Μυοχαλαρωτικές Κρέμες', 'Προϊόντα για Αθλητές', 'Φυτικές Κρέμες', 'Μαραθώνιος']",15.4,7.7,0,0.0,0.5,0.0
Quest Synergistic Zinc 15mg Συμπλήρωμα Διατροφής με Ψευδάργυρο 30tabs,"['Ψευδάργυρος', 'Ανοσοποιητικό', 'Μαλλιά - Νύχια - Δέρμα', 'Γονιμότητα', 'Βιταμίνες για Μαλλιά', 'Βιταμίνες Κατάλληλες για Vegan', 'Βιταμίνες για Τριχόπτωση']",7.65,3.06,0,0.0,0.6,0.0
Solgar L-Glutamine 500mg 50 veg.caps,"['Αμινοξέα', 'Μνήμη - Εγκέφαλος', 'Κόπωση & Κούραση', 'Γαστρεντερικό Σύστημα', 'Μαραθώνιος', 'Βιταμίνες Κατάλληλες για Vegan']",22.44,15.27,0,0.0,0.32,0.0
A.Vogel Food Supplement Echinaforce Junior 120tabs,"['Εχινάκεια - Κάψουλες', 'Ενίσχυση Ανοσοποιητικού για Παιδιά', 'Εχινάκεια', 'Ανοσοποιητικό', 'Διαβήτης', 'Βιταμίνες για Παιδιά', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής', 'Βιταμίνες Κατάλληλες για Vegan']",20.3,15.23,0,0.0,0.25,0.0
Health Aid Tranquil 30caps,"['Άγχος - Στρες', 'Αϋπνία']",23.99,15.12,0,0.0,0.37,0.0
Solgar Vitamin Κ2 100μg 50veg.caps,"['Βιταμίνη K', 'Οστά - Αρθρώσεις', 'Καρδιά - Φλέβες - Αγγεία', 'Βιταμίνες Κατάλληλες για Vegetarian']",44.45,30.23,4,5.0,0.32,4.6
Lamberts Turmemoric with Turmeric Extract with Lutein & Rosemary Extract 90tabs,"['Κουρκουμάς', 'Άγχος - Στρες', 'Μνήμη - Εγκέφαλος', 'Κατάθλιψη', 'Βιταμίνες Κατάλληλες για Vegan']",43.1,30.17,0,0.0,0.3,0.0
Natures Plus Ultra Sugar Control 60tabs,"['Διαβήτης', 'Βιταμίνες Κατάλληλες για Vegetarian']",47.01,30.51,0,0.0,0.35,0.0
Solgar Folacin (Folic Acid) 100 tabs,"['Φολικό Οξύ - Φυλλικό Οξύ - Β9', 'Ανοσοποιητικό', 'Καρδιά - Φλέβες - Αγγεία', 'Αναιμία', 'Εγκυμοσύνη - Θηλασμός', 'Βιταμίνες Κατάλληλες για Vegan', 'Συμπληρώματα για Εγκυμοσύνη - Θηλασμό']",12.45,8.47,0,0.0,0.32,0.0
Solgar Earth Source Multi Nutrient Food Supplement 60tabs,"['Πολυβιταμίνες σε Κάψουλες', 'Ειδικά Συμπληρώματα Ανοσοποιητικού', 'Πολυβιταμίνες', 'Multiformula', 'Υπερτροφές', 'Ανοσοποιητικό', 'Κόπωση & Κούραση', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες Κατάλληλες για Vegan']",44.24,30.08,0,0.0,0.32,0.0
Chewy Vites Kids Tummy Support 60 Ζελεδάκια,"['Ενίσχυση Ανοσοποιητικού για Παιδιά', 'Προβιοτικά - Ομαλή Λειτουργία Εντέρου', 'Άγχος - Στρες', 'Ανοσοποιητικό', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής', 'Βιταμίνες Κατάλληλες για Vegan', 'Βιταμίνη B6', 'Πεπτικά Ένζυμα - Υγιές Πεπτικό']",23.6,14.87,1,5.0,0.37,3.4
"Now Foods Green Tea Extract 400mg Αντιοξειδωτικό Συμπλήρωμα Διατροφής με Πράσινο Τσάι, για την Καύση του Λίπους 100veg.caps","['Πράσινο Τσάι', 'Αντιοξειδωτικά', 'Βιταμίνες Κατάλληλες για Vegan']",29.7,14.85,2,5.0,0.5,3.8
Now Foods L-Arginine Powder Συμπλήρωμα Διατροφής με Αργινίνη που Συμβάλει στην Παραγωγή Ενέργειας στους Μύες 454gr,"['Αμινοξέα', 'Ενέργεια']",62.0,43.4,0,0.0,0.3,0.0
DulcoSoft Plus με Δοσιμετρικό Κουτάλι 200ml,"['Αντιμετώπιση Δυσκοιλιότητας - Αιμορροΐδες', 'Δυσκοιλιότητα', 'Συμπληρώματα Διατροφής για την Γυναίκα', 'Συμπληρώματα Διατροφής για Εγκύους & Θηλάζουσες Μητέρες', 'Παιδικές Βιταμίνες - Συμπληρώματα Διατροφής']",12.05,9.04,1,3.0,0.25,2.2
Lamberts Vegan DHA 60caps,"['Οστά - Αρθρώσεις', 'Ανοσοποιητικό', 'Μνήμη - Εγκέφαλος', 'Τόνωση Οφθαλμών', 'Καρδιά - Φλέβες - Αγγεία', 'Χοληστερίνη - Τριγλυκερίδια', 'Βιταμίνες Κατάλληλες για Vegan', 'Ω-3 Λιπαρά Οξέα']",42.28,29.6,0,0.0,0.3,0.0
"Naturactive Βασιλικός Πολτός Ενίσχυση της Φυσικής Άμυνας του Οργανισμού, Τόνωση & Ενέργεια 60caps","['Βασιλικός Πολτός', 'Ανοσοποιητικό', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",23.87,14.8,0,0.0,0.38,0.0
Natures Plus Ultra Cranberry 1000 mg Συμπλήρωμα Διατροφής από Χυμό Cranberry για Στήριξη του Ουροποιητικού Συστήματος 60tabs,['Ουροποιητικό'],46.28,29.62,0,0.0,0.36,0.0
Natures Plus Ultra Stress High Potency B-Complex with Vit. C & Iron 30tabs,['Άγχος - Στρες'],29.6,18.91,0,0.0,0.36,0.0
Now Foods Adam™ Men's Multiple Vitamin Πολυβιταμινούχος Φόρμουλα Ειδικά Σχεδιασμένη για τον Άνδρα 60tabs,"['Πολυβιταμίνες', 'Ενέργεια & Τόνωση', 'Συμπληρώματα Διατροφής για τον Άνδρα', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες Κατάλληλες για Vegan']",59.45,29.67,0,0.0,0.5,0.0
Now Foods CoQ10 30mg Συμπλήρωμα Διατροφής για Υγιές Καρδιαγγειακό Σύστημα με Αντιοξειδωτική Δράση 60veg.caps,"['Αντιοξειδωτικά', 'Καρδιά - Φλέβες - Αγγεία', 'Βιταμίνες Κατάλληλες για Vegan', 'Συνένζυμο Q10']",29.7,14.85,1,5.0,0.5,3.4
"Lactotune Vaginal Συμπλήρωμα Διατροφής για Αγωγή, Πρόληψη & Ανακούφιση Συμπτωμάτων Κόλπωσης & Αιδοιοκολπίτιδας 10Caps","['Μυκητιάσεις - Ουρολοιμώξεις', 'Ουροποιητικό', 'Βιταμίνες Κατάλληλες για Vegan', 'Βιταμίνες Κατάλληλες για Vegetarian']",19.91,14.74,2,4.5,0.26,3.5
Natures Plus Ultra Chewable Cranberry Συμπλήρωμα Διατροφής με Cranberry για Υποστήριξη του Ουροποιητικού 90 μασώμενα δισκία,"['Cranberry - Κράνμπερι', 'Ουροποιητικό']",26.7,16.79,0,0.0,0.37,0.0
"Now Foods Alpha Lipoic Acid 250mg Συμπλήρωμα Διατροφής, Πανίσχυρο Αντιοξειδωτικό, Αποτοξίνωση Βαρέων Μετάλλων 60veg.caps","['Αντιοξειδωτικά', 'Βιταμίνες Κατάλληλες για Vegan']",44.55,14.7,0,0.0,0.67,0.0
Pharmalead Multi Daily Πολυβιταμίνη 20 Effer.tabs & Βιταμίνη C 1000mg 20 Effer.tabs,"['Βιταμίνες 1+1', 'Βιταμίνη C - Aναβράζον', 'Αναβράζουσες Πολυβιταμίνες & Σιρόπια', 'Βιταμίνη C', 'Πολυβιταμίνες', 'Αντιοξειδωτικά', 'Ανοσοποιητικό', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",13.4,7.37,2,5.0,0.45,3.8
"Now Foods E-400 IU Plus Selenium 100 mcg Συμπλήρωμα Διατροφής, Βιταμίνη E Προστασία του Καρδιαγγειακού Συστήματος 100 Softgels","['Βιταμίνη Ε', 'Καρδιά - Φλέβες - Αγγεία', 'Γονιμότητα']",59.45,29.13,0,0.0,0.51,0.0
Solgar L-Glutathione 50mg 30veg.caps,"['Αμινοξέα', 'Προστασία Ήπατος', 'Αποτοξίνωση Οργανισμού', 'Βιταμίνες Κατάλληλες για Vegan']",22.44,15.04,0,0.0,0.33,0.0
Health Aid Vitamin B3 (Niacin) 250mg Συμπλήρωμα Διατροφής που Συμμετέχει σε Πολλές Μεταβολικές Διεργασίες του Οργανισμού 90tabs,"['Βιταμίνη Β', 'Ενέργεια & Τόνωση', 'Χοληστερίνη - Τριγλυκερίδια', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες Κατάλληλες για Vegan']",23.0,14.49,0,0.0,0.37,0.0
Lamberts Multi-Guard Methyl 60tabs,"['Πολυβιταμίνες σε Κάψουλες', 'Καρδιά - Φλέβες - Αγγεία', 'Βιταμίνες Κατάλληλες για Vegetarian']",52.99,29.14,0,0.0,0.45,0.0
Sky Premium Life B-Complex Συμπλήρωμα Διατροφής με Σύμπλεγμα Βιταμινών B 60tabs,"['Άγχος - Στρες', 'Κόπωση & Κούραση', 'Βιταμίνες Κατάλληλες για Vegan', 'B Complex']",15.88,10.01,1,5.0,0.37,3.4
Kaiser Syrup Plus Orange Flavor Σιρόπι για τον Ερεθισμένο Λαιμό Γεύση Πορτοκάλι 200ml,"['Κρυολόγημα - Βήχας - Πονόλαιμος', 'Σιρόπια για ξηρό Βήχα', 'Συμπληρώματα για Βήχα - Πονόλαιμο', 'Ανοσοποιητικό']",14.4,5.76,2,4.5,0.6,3.5
Natures Plus Kalm Assure Magnesium Συμπλήρωμα Διατροφής για την Αποβολή του Άγχους 90veg.caps,"['Μαγνήσιο', 'Άγχος - Στρες']",22.22,14.42,0,0.0,0.35,0.0
Solgar Calcium Magnesium Plus Zinc 100tabs,"['Multiformula', 'Εμμηνόπαυση', 'Βιταμίνες Κατάλληλες για Vegan']",21.45,14.37,1,5.0,0.33,3.4
Uni-Pharma D3 Fix 1200iu + K2 45mg 60caps,"['Βιταμίνη D3', 'Βιταμίνη K', 'Οστά - Αρθρώσεις', 'Ανοσοποιητικό']",13.13,9.58,4,5.0,0.27,4.6
Viogenesis Food Supplement KopoFit Forte 90tabs,"['Κόπωση & Κούραση', 'Βιταμίνες για Ενέργεια']",41.7,24.6,0,0.0,0.41,0.0
Eva Intima Cranbio Urinary Care 20 Φακελίσκοι,['Ουροποιητικό'],18.15,14.34,0,0.0,0.21,0.0
Health Aid Evening Primrose 1000mg 90caps,"['Διάφορα', 'Οστά - Αρθρώσεις', 'Εμμηνόπαυση']",46.0,28.52,0,0.0,0.38,0.0
Solgar Coenzyme CoQ-10 30mg 60veg.caps,"['Κόπωση & Κούραση', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια', 'Βιταμίνες Κατάλληλες για Vegan']",43.95,29.01,0,0.0,0.34,0.0
Solgar Glucose Modulators 60tabs,"['Διαβήτης', 'Βιταμίνες Κατάλληλες για Vegan']",43.95,28.57,1,5.0,0.35,3.4
"Forte Pharma Melatonine 1000, 30tabs",['Αϋπνία'],12.91,7.1,2,5.0,0.45,3.8
Doctor's Formulas Vitamin D3 2000 IU 60 Soft.caps,"['Βιταμίνη D3', 'Οστά - Αρθρώσεις', 'Ανοσοποιητικό', 'Γερά Δόντια']",10.55,7.07,0,0.0,0.33,0.0
Canderel Original Professional 500 Sticks,"['Υποκατάστατα Καφέ-Ζάχαρης-Άλατος', 'Βιταμίνες Κατάλληλες για Vegan']",,12.89,0,0.0,,0.0
"Doctor's Formula D3 & K2 & Mag Formula 1000IU,100mcg,100mg 60caps","['Βιταμίνη D3', 'Μαγνήσιο', 'Άγχος - Στρες', 'Οστά - Αρθρώσεις', 'Ανοσοποιητικό', 'Κόπωση & Κούραση', 'Γερά Δόντια', 'Ημικρανίες', 'Βιταμίνες Κατάλληλες για Vegan']",21.09,14.13,0,0.0,0.33,0.0
Medichrom Hypnol 10mg Melatonin 30 Disp.tabs,['Αϋπνία'],20.89,9.4,0,0.0,0.55,0.0
Forte Pharma Multivit 4G 30 Effer.tabs,"['Αναβράζουσες Πολυβιταμίνες & Σιρόπια', 'Πολυβιταμίνες', 'Κόπωση & Κούραση', 'Ενέργεια & Τόνωση', 'Βιταμίνες για Ενέργεια']",16.74,9.37,0,0.0,0.44,0.0
